"source";"target";"weight"
"158826";"90780";"3.0"
"2814778";"83557";"5.0"
"158826";"6236830";"1.0"
"3620638";"1069176";"6.0"
"138059";"2070989";"2.0"
"429988";"138059";"12.0"
"429988";"2070989";"1.0"
"37548";"722137";"2.0"
"37548";"23960";"1.0"
"37548";"53964";"1.0"
"37548";"464135";"1.0"
"37548";"6466263";"1.0"
"37548";"90780";"3.0"
"37548";"1122708";"1.0"
"37548";"50179";"1.0"
"705842";"37548";"1.0"
"705842";"722137";"2.0"
"705842";"23960";"1.0"
"705842";"53964";"1.0"
"705842";"80120";"12.0"
"705842";"464135";"1.0"
"705842";"6466263";"1.0"
"705842";"90780";"2.0"
"705842";"1122708";"1.0"
"705842";"50179";"1.0"
"722137";"37548";"1.0"
"722137";"23960";"1.0"
"722137";"53964";"1.0"
"722137";"80120";"13.0"
"722137";"464135";"1.0"
"722137";"6466263";"1.0"
"722137";"83557";"5.0"
"722137";"90780";"2.0"
"722137";"1122708";"1.0"
"722137";"50179";"1.0"
"158826";"722137";"2.0"
"158826";"23960";"1.0"
"158826";"464135";"1.0"
"158826";"6466263";"1.0"
"158826";"50179";"1.0"
"332493";"37548";"2.0"
"332493";"722137";"2.0"
"332493";"23960";"1.0"
"332493";"53964";"1.0"
"332493";"80120";"12.0"
"332493";"464135";"1.0"
"332493";"6466263";"1.0"
"332493";"90780";"2.0"
"332493";"1122708";"1.0"
"332493";"50179";"1.0"
"10610";"722137";"3.0"
"10610";"23960";"1.0"
"10610";"53964";"2.0"
"10610";"80120";"30.0"
"10610";"464135";"1.0"
"10610";"6466263";"2.0"
"10610";"83557";"10.0"
"10610";"90780";"3.0"
"10610";"1122708";"1.0"
"10610";"50179";"1.0"
"138059";"37548";"3.0"
"138059";"722137";"2.0"
"138059";"53964";"1.0"
"138059";"80120";"22.0"
"138059";"464135";"1.0"
"138059";"6466263";"1.0"
"138059";"90780";"2.0"
"138059";"1122708";"1.0"
"138059";"50179";"1.0"
"53964";"37548";"4.0"
"53964";"722137";"7.0"
