uid,total_contributions,p_creation,p_modification,p_delete,p_is_used,p_is_edited,p_is_deleted,nbWeeks,focalisation,lonMin,latMin,lonMax,latMax,area_mean_chgst,area_stuhr_bbox
87063,4,0.0,1.0,0.0,0.0,0.5,0.75,2,0.6562239480714089,8.7090751,53.018848,8.8761423,53.0590334,6.051573547437911E7,4.137817205930928E8
4045355,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0,8.6261703,53.0517799,8.6329653,53.053211,70557.30690550763,4.137817205930928E8
595998,8,0.0,0.25,0.75,0.029411764705882353,0.875,0.875,1,0.10927478177178886,8.7491674,53.0301054,8.970415,53.1448332,4.400588188764695E8,4.137817205930928E8
8732,4,0.0,1.0,0.0,0.0,0.25,1.0,2,4.2810176841624325E-4,6.49544415,47.493428800000004,13.73191835,54.255079550000005,9.66549897992416E11,4.137817205930928E8
81955,3,0.0,1.0,0.0,0.0,1.0,1.0,1,0.8999674578690973,8.6824478,52.9562554,8.8358328,53.0415471,2.3483028792295295E8,4.137817205930928E8
1822270,26,0.6538461538461539,0.34615384615384615,0.0,0.014705882352941176,1.0,1.0,1,0.7084612567891525,8.7859981,53.0510369,8.8064231,53.0740228,1.0737617089482503E7,4.137817205930928E8
3112,11,0.36363636363636365,0.6363636363636364,0.0,0.00980392156862745,0.8181818181818181,1.0,1,0.0,8.1867351,52.3205841,10.355411,53.151029,2.5297247266183064E10,4.137817205930928E8
70696,26,0.0,1.0,0.0,0.00980392156862745,0.5769230769230769,0.9230769230769231,16,0.0,-34.01098559411765,23.527569035294118,52.88376518823528,58.214884476470594,1.9733313712261684E13,4.137817205930928E8
123946,11,0.45454545454545453,0.5454545454545454,0.0,0.0,0.7272727272727273,0.9090909090909091,1,1.0,8.74402525,53.01913545000001,8.784378700000001,53.058291499999996,3.457463531896175E7,4.137817205930928E8
759328,78,0.48717948717948717,0.3076923076923077,0.20512820512820512,0.024509803921568627,0.9743589743589743,0.9743589743589743,1,1.0,8.764583850000001,53.04105654999999,8.81293535,53.054243099999994,6863630.783653043,4.137817205930928E8
4652,321,0.7507788161993769,0.22741433021806853,0.021806853582554516,0.10784313725490197,0.897196261682243,0.9813084112149533,21,0.46270889586801833,8.68614579117647,52.94001002647058,8.873886505882352,53.12412781470589,7.584315222281781E8,4.137817205930928E8
5164,9,0.0,1.0,0.0,0.0,0.33333333333333337,1.0,2,0.0,2.95226,23.706065,7.5062175,27.5065595,2.2834665854990295E11,4.137817205930928E8
269865,17,0.35294117647058826,0.5294117647058824,0.11764705882352941,0.0196078431372549,1.0,1.0,1,0.009548279034857634,8.75372025,53.0162177,9.809287900000001,53.467056,7.243486548720007E9,4.137817205930928E8
17966,16,0.5625,0.4375,0.0,0.00980392156862745,0.6875,0.9375,1,3.780422277931842E-4,7.5333296,51.6544429,13.6695089,53.916765,1.667866898355224E11,4.137817205930928E8
18483,18,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.0,0.6666666666666667,1.0,6,0.16836447676715408,8.80184865,53.033068500000006,8.905320416666665,53.082516216666676,8.516120996672887E7,4.137817205930928E8
9779,4,1.0,0.0,0.0,0.0,0.75,1.0,1,0.0,8.1942283,53.044043,8.7164479,53.1370718,2.2747389173059395E8,4.137817205930928E8
147510,31,0.0,1.0,0.0,0.0,0.7741935483870968,1.0,1,3.1510991970777163E-4,5.553028,46.985221,12.9889653,55.2634123,1.3131345435803098E12,4.137817205930928E8
14390,4,0.0,1.0,0.0,0.0,0.75,1.0,2,0.012387398013664036,7.752360449999999,52.8872479,9.0960567,53.42000825,1.1042156229309404E10,4.137817205930928E8
27194,4142,0.6948334138097537,0.27209077740222115,0.03307580878802511,0.37254901960784315,0.9828585224529213,0.9958957025591502,48,0.0,8.575073531192663,52.06502085871559,8.59935043119266,52.07464999357797,3514230.321439629,4.137817205930928E8
39482,12,1.0,0.0,0.0,0.0,0.8333333333333334,0.9166666666666666,1,0.6667966743155714,8.7857486,53.0415636,8.8347323,53.0501936,1556920.4123040382,4.137817205930928E8
95293,22,0.045454545454545456,0.18181818181818182,0.7727272727272727,0.014705882352941176,0.9090909090909091,1.0,4,0.012544038312761947,8.30060635,52.147321433333325,9.730963583333335,53.28642313333334,3.298632468079463E10,4.137817205930928E8
36925,4,0.0,1.0,0.0,0.004901960784313725,0.75,1.0,3,0.7837197208851978,8.627737866666665,52.97465603333334,8.741094366666667,53.0524843,1.7264688088603324E8,4.137817205930928E8
65086,3,0.0,1.0,0.0,0.0,0.33333333333333337,1.0,1,0.0,4.40905835,26.45540735,4.4153018,26.52338685,7223055.337140612,4.137817205930928E8
890418,1508,0.6293103448275862,0.28779840848806365,0.08289124668435013,0.08823529411764706,0.9980106100795756,1.0,4,1.0,8.734148928571429,53.039637285714285,8.760609085714284,53.05786425714286,9437611.748839486,4.137817205930928E8
2096672,11,0.0,0.9090909090909091,0.09090909090909091,0.0196078431372549,1.0,1.0,1,1.0,8.7858158,53.0515747,8.7886269,53.0528951,61456.19131325312,4.137817205930928E8
3484277,5,0.0,1.0,0.0,0.0,1.0,1.0,3,1.0,8.787340825000001,53.052188575,8.78913325,53.05319025,32291.65854793853,4.137817205930928E8
58950,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,8.7251982,53.0211286,8.7423867,53.0316106,3366179.0928390995,4.137817205930928E8
28234,1,1.0,0.0,0.0,0.0,1.0,1.0,1,0.08826946449879,8.7836558,53.0518839,8.889929,53.1111786,1.1307381480579579E8,4.137817205930928E8
61005,460,0.5173913043478261,0.44565217391304346,0.03695652173913044,0.1715686274509804,0.932608695652174,0.991304347826087,32,0.23511458359729745,8.705461032258064,53.018051775806455,8.954933953225808,53.12159054999997,3.976907806821265E8,4.137817205930928E8
106577,4,0.0,1.0,0.0,0.004901960784313725,1.0,1.0,1,0.007095680327086459,8.7719936,52.8720428,9.0924458,54.6745706,2.4049565869321743E10,4.137817205930928E8
39504,1,0.0,1.0,0.0,0.0,0.0,1.0,1,4.395798768280249E-4,7.1959344,47.5500912,12.4235508,55.2656663,9.41311789745496E11,4.137817205930928E8
4576276,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,8.7761427,53.0525006,8.776676,53.0528177,3123.847663287207,4.137817205930928E8
16978,2,0.0,1.0,0.0,0.0,0.5,1.0,1,0.0,8.47272685,52.70295715,8.63074285,52.8355631,4.3727748176588225E8,4.137817205930928E8
131670,2,0.0,0.5,0.5,0.0,0.5,1.0,1,1.0,8.7686951,53.0420187,8.8118097,53.0571062,8926155.353050277,4.137817205930928E8
1418319,11,0.45454545454545453,0.5454545454545454,0.0,0.0,0.7272727272727273,1.0,1,0.37145452375759314,8.807154400000002,53.04989246666667,8.835225833333334,53.058202566666665,2743259.341130457,4.137817205930928E8
23644,14,1.0,0.0,0.0,0.0,0.8571428571428572,1.0,2,0.3463981026272688,8.63892895,52.857451049999995,8.8054136,53.02114495000001,5.974634320891912E8,4.137817205930928E8
393816,44,0.0,1.0,0.0,0.0,0.9545454545454546,1.0,1,1.0,8.6968109,53.042445,8.742521199999999,53.05590135,7282004.932740918,4.137817205930928E8
715371,40240,0.737872763419483,0.2110089463220676,0.05111829025844931,1.0,0.9970675944333997,0.9993290258449304,113,0.4591429152305736,8.707367640000001,53.004360814516104,8.867193056774203,53.10035188645162,2.844341318200383E8,4.137817205930928E8
3716187,12,0.5,0.5,0.0,0.014705882352941176,0.9166666666666666,0.9166666666666666,1,2.4691790928348074E-4,5.112289,47.034619,15.1937623,55.664307,1.6757865875092908E12,4.137817205930928E8
2101827,3,1.0,0.0,0.0,0.0,0.33333333333333337,1.0,1,1.0,8.734155,53.0472646,8.7393425,53.0479616,7807.822864540454,4.137817205930928E8
