"source";"target";"weight"
"709289";"420883";"1.0"
"118021";"420883";"1.0"
"699108";"179778";"2.0"
"12657";"413220";"8.0"
"50179";"12657";"5.0"
"50179";"413220";"8.0"
"3580055";"179778";"8.0"
"187177";"870861";"5.0"
"183561";"420883";"2.0"
"191786";"420883";"2.0"
"191786";"179778";"1.0"
"26687";"870861";"9.0"
"6497478";"179778";"3.0"
"61223";"337375";"13.0"
"107257";"214436";"20.0"
"107257";"66675";"3.0"
"2583033";"214436";"22.0"
"67572";"126370";"5.0"
"126370";"150478";"19.0"
"165";"5446";"3.0"
"165";"90780";"1.0"
"165";"102693";"1.0"
"191786";"75410";"1.0"
"424690";"75410";"3.0"
"3197428";"5446";"3.0"
"3197428";"136303";"1.0"
"3197428";"37548";"1.0"
"5446";"102693";"64.0"
"5446";"90780";"15.0"
"5446";"66675";"15.0"
"233248";"37548";"1.0"
"233248";"207829";"2.0"
"233248";"61223";"1.0"
"37548";"207829";"1.0"
"37548";"61223";"1.0"
"191786";"102693";"1.0"
"37548";"102693";"1.0"
"136303";"102693";"1.0"
"5446";"37548";"22.0"
"37548";"214436";"1.0"
"858513";"66675";"3.0"
"858513";"179778";"7.0"
"5446";"67572";"21.0"
"5446";"12022";"3.0"
"5446";"214436";"1.0"
"23891";"12022";"1.0"
"23891";"214436";"1.0"
"61223";"5446";"3.0"
"61223";"214436";"1.0"
"12022";"5446";"2.0"
"12022";"214436";"1.0"
"191786";"12022";"3.0"
"191786";"214436";"1.0"
"136303";"12022";"1.0"
"218616";"12022";"2.0"
"2516858";"12022";"2.0"
"2516858";"214436";"2.0"
"61223";"37548";"3.0"
"90780";"12022";"2.0"
"420883";"12022";"1.0"
"420883";"5446";"1.0"
"37548";"12022";"1.0"
"12022";"37548";"2.0"
"12022";"90780";"2.0"
"134812";"66675";"8.0"
"341930";"37548";"14.0"
"1329733";"66675";"21.0"
"5446";"424690";"1.0"
"5446";"5657";"1.0"
"141978";"37548";"9.0"
"400383";"129060";"3.0"
"1418137";"37548";"1.0"
"66675";"79386";"6.0"
"23891";"79386";"6.0"
"50179";"79386";"6.0"
"207829";"79386";"6.0"
"34555";"79386";"6.0"
"34555";"23891";"41.0"
"3295976";"425846";"51.0"
"704348";"179778";"12.0"
"3386018";"1759463";"2.0"
"2377664";"1103922";"1.0"
"1329733";"233248";"1.0"
"233248";"1329733";"3.0"
"66675";"1329733";"3.0"
