"source";"target";"weight"
"172172";"2091036";"1.0"
"2998482";"2091036";"1.0"
"60630";"1894085";"12.0"
"2875320";"338722";"6.0"
"455043";"91601";"1.0"
"781165";"680178";"79.0"
"4515664";"383192";"1.0"
"4803638";"864704";"1.0"
"2998482";"2660416";"4.0"
"4803638";"458752";"6.0"
"2877833";"1240960";"22.0"
"4326573";"604092";"1.0"
"91601";"2889667";"1.0"
"338722";"1540084";"14.0"
"1417";"2878384";"7.0"
"2909744";"766344";"76.0"
"766344";"2878384";"4.0"
"1700207";"2321129";"8.0"
"338722";"2883594";"6.0"
"1239277";"2889496";"1.0"
"4803595";"2883594";"14.0"
"3573327";"2306860";"38.0"
"4803636";"172172";"9.0"
"1290410";"2323673";"6.0"
"2246937";"1707925";"1.0"
"2246937";"169322";"4.0"
"3573327";"145342";"10.0"
"2998482";"549533";"2.0"
"2875406";"549533";"3.0"
"172172";"2875406";"21.0"
"1240960";"338722";"23.0"
"172172";"2881599";"42.0"
"443241";"338722";"4.0"
"3291228";"549533";"6.0"
"524942";"549533";"1.0"
"4803639";"3291228";"4.0"
"4803639";"549533";"2.0"
"348237";"223792";"2.0"
"348237";"2864847";"4.0"
"2864847";"2862562";"2.0"
"2870269";"92055";"1.0"
"4803595";"2328741";"5.0"
"482045";"2889667";"5.0"
"4803595";"604092";"12.0"
"690244";"2889653";"2.0"
"64354";"354099";"3.0"
"172172";"2876965";"1.0"
"1240960";"2879219";"64.0"
"4836955";"14145";"1.0"
"564252";"2859226";"8.0"
"91601";"226627";"1.0"
"338722";"2748306";"43.0"
"2862363";"1337589";"4.0"
"524942";"1844099";"6.0"
"2748306";"2889649";"6.0"
"3573327";"2262332";"116.0"
"1805089";"2262332";"4.0"
"826176";"751192";"1.0"
"2897784";"2748306";"2.0"
"4361959";"3992485";"1.0"
"3992485";"1960135";"1.0"
"3021971";"2262332";"2.0"
"497960";"2262332";"1.0"
"4803637";"2787436";"1.0"
"4803595";"781165";"23.0"
"4803639";"2787436";"31.0"
"2787436";"781165";"2.0"
"953112";"2787436";"3.0"
"2909744";"2889667";"4.0"
"3573327";"2889496";"4.0"
"4803595";"2558994";"4.0"
"4803638";"2558994";"1.0"
"4803639";"2558994";"3.0"
"2897784";"1337589";"8.0"
"524942";"1337589";"19.0"
"178297";"1337589";"3.0"
"2909744";"574565";"5.0"
"574565";"2889667";"3.0"
"574565";"2698148";"4.0"
"2698148";"2889667";"1.0"
"3569360";"338722";"83.0"
"4803636";"864704";"1.0"
"2909744";"383311";"19.0"
"338722";"1829794";"30.0"
"2512411";"2859497";"95.0"
"34522";"2876689";"5.0"
"2524133";"1189919";"1.0"
"781165";"2303631";"10.0"
"2998482";"2328740";"13.0"
"1829794";"2859497";"33.0"
"2998482";"2277026";"15.0"
"781165";"2277026";"2.0"
"2690135";"2277026";"1.0"
"3573327";"408393";"1.0"
"1290410";"2277026";"3.0"
"2323689";"2277026";"1.0"
"474294";"2511817";"2.0"
"13314";"1041755";"1.0"
"4803639";"1041755";"15.0"
"1290410";"1068331";"4.0"
"2513089";"1068331";"1.0"
"3573327";"524942";"15.0"
"2303610";"524942";"2.0"
"198696";"1700207";"19.0"
"1240960";"1700207";"18.0"
"2748306";"1868001";"9.0"
"2874663";"781165";"1.0"
"2226823";"781165";"4.0"
"4803638";"2748306";"12.0"
"2998482";"2909041";"6.0"
"2377488";"1284140";"179.0"
"338722";"2865631";"18.0"
"1484613";"1700207";"2.0"
"74857";"54735";"43.0"
"338722";"1526123";"2.0"
"3251048";"1526123";"4.0"
"1240960";"524942";"2.0"
"1700207";"751096";"5.0"
"4803639";"751096";"1.0"
"781165";"751096";"5.0"
"3107108";"338722";"10.0"
"1290410";"2273589";"13.0"
"2890376";"182754";"4.0"
"2540374";"1197054";"1.0"
"172172";"1197054";"4.0"
"1197054";"2540406";"1.0"
"2540406";"1189919";"1.0"
"152400";"2323675";"1.0"
"1290410";"2323675";"1.0"
"781165";"2323675";"1.0"
"2998482";"2323675";"6.0"
"182754";"751096";"8.0"
"350075";"1526123";"9.0"
"237056";"1126659";"7.0"
"3271264";"2328740";"1.0"
"2877833";"62534";"4.0"
"62534";"1290410";"46.0"
"62534";"826176";"12.0"
"91601";"145342";"6.0"
"414089";"338722";"10.0"
"2119174";"2866806";"50.0"
"1240960";"2119174";"40.0"
"1240960";"2866806";"12.0"
"91601";"339516";"5.0"
"338722";"348237";"76.0"
"91601";"2326344";"1.0"
"4504976";"338722";"17.0"
"91601";"680178";"1.0"
"680178";"338722";"2.0"
"4221913";"2326344";"1.0"
"2862562";"2326344";"5.0"
"3573327";"2326344";"1.0"
"781165";"2279173";"1.0"
"1290410";"2279173";"2.0"
"4803638";"2879219";"2.0"
"4803595";"2787436";"8.0"
"14145";"2255031";"1.0"
"781165";"2326344";"1.0"
"2883249";"2872306";"1.0"
"2377488";"2878055";"35.0"
"2512411";"1223265";"32.0"
"1829794";"1223265";"4.0"
"2639964";"338722";"1.0"
"1290410";"2279179";"5.0"
"1700207";"2279179";"3.0"
"13314";"2690135";"1.0"
"2690135";"2279179";"1.0"
"85329";"458752";"23.0"
"350075";"474133";"4.0"
"2748306";"4222";"6.0"
"2871332";"4222";"2.0"
"2998482";"2248393";"4.0"
"953112";"2303610";"8.0"
"516518";"4222";"6.0"
"2998482";"237056";"22.0"
"3272019";"145342";"12.0"
"4803595";"497960";"2.0"
"574565";"172172";"1.0"
"2175759";"92055";"19.0"
"2016912";"92055";"2.0"
"172172";"2909028";"12.0"
"161730";"2248393";"6.0"
"751096";"2248393";"1.0"
"2998482";"2909744";"15.0"
"680178";"1069766";"12.0"
"2859058";"1068331";"16.0"
"91601";"57763";"4.0"
"3573327";"57763";"8.0"
"2377488";"2866806";"6.0"
"359244";"149562";"2.0"
"781165";"1967165";"1.0"
"2899022";"2872841";"1.0"
"2879219";"2878596";"6.0"
"4803595";"2878596";"4.0"
"826176";"2057160";"4.0"
"4851822";"13314";"1.0"
"149562";"128297";"1.0"
"128297";"2057160";"1.0"
"4326573";"338722";"8.0"
"2871332";"1484613";"2.0"
"91601";"2512411";"26.0"
"91601";"2876689";"3.0"
"4803639";"680178";"2.0"
"667801";"2872240";"21.0"
"4803636";"4223261";"5.0"
"25107";"145342";"1.0"
"149562";"2016912";"7.0"
"4803639";"4803636";"20.0"
"3573327";"348237";"5.0"
"4803636";"3569360";"12.0"
"520350";"338722";"17.0"
"348237";"1240960";"1.0"
"2246937";"1806975";"8.0"
"2867181";"1806975";"1.0"
"2882422";"1806975";"4.0"
"338722";"1197054";"8.0"
"2909171";"2246937";"13.0"
"2998482";"2273583";"1.0"
"2698148";"1806975";"6.0"
"2219449";"1235835";"82.0"
"953112";"1414923";"1.0"
"338722";"1414923";"3.0"
"781165";"2558994";"1.0"
"1240960";"2866814";"6.0"
"4799371";"2872841";"1.0"
"239657";"13314";"1.0"
"172172";"2248393";"1.0"
"3346965";"338722";"10.0"
"3415798";"2693592";"1.0"
"4803595";"348237";"10.0"
"2909744";"2897350";"3.0"
"1700207";"2326344";"1.0"
"1290410";"2326344";"5.0"
"8450";"2321125";"1.0"
"338722";"2321125";"1.0"
"1700207";"2321125";"4.0"
"1290410";"2321125";"16.0"
"4803636";"781165";"24.0"
"574565";"2899184";"1.0"
"2899184";"2262332";"1.0"
"781165";"2328734";"3.0"
"1554218";"2323676";"1.0"
"2998482";"2323676";"14.0"
"826176";"2323676";"6.0"
"826176";"2328734";"2.0"
"2998482";"2328734";"2.0"
"2909744";"57763";"1.0"
"338722";"57763";"1.0"
"4803595";"2909744";"187.0"
"91601";"2887205";"14.0"
"4370507";"2859058";"64.0"
"2512411";"2303610";"17.0"
"2909744";"2512411";"59.0"
"2076080";"237056";"4.0"
"482045";"817175";"1.0"
"1240960";"781165";"49.0"
"4803595";"4223276";"3.0"
"497960";"4223276";"8.0"
"2998482";"2323699";"6.0"
"8450";"2323699";"1.0"
"152400";"2323699";"1.0"
"826176";"2323699";"5.0"
"2238787";"2859163";"8.0"
"2859163";"2238787";"8.0"
"961498";"213562";"2.0"
"4326573";"145342";"2.0"
"1258462";"2323699";"2.0"
"2998482";"2273594";"1.0"
"826176";"2273594";"24.0"
"1290410";"2323676";"2.0"
"1258462";"2323676";"1.0"
"8450";"2323676";"1.0"
"402696";"338722";"10.0"
"593316";"2613651";"2.0"
"826176";"91601";"1.0"
