"source";"target";"weight"
"91601";"2932143";"4.0"
"2926755";"172172";"10.0"
"2851178";"91601";"9.0"
"172172";"1949071";"17.0"
"2866452";"2512411";"160.0"
"2880443";"2512411";"269.0"
"217578";"62734";"1625.0"
"62734";"1414923";"15.0"
"1414923";"62734";"19.0"
"62734";"3415798";"10.0"
"217578";"3415798";"50.0"
"62734";"2935228";"6.0"
"2896262";"62734";"8.0"
"2896262";"1414923";"2.0"
"338722";"62734";"9.0"
"62734";"2254710";"5.0"
"217578";"2254710";"25.0"
"217578";"348055";"340.0"
"2859021";"1240960";"6.0"
"1752160";"781165";"15.0"
"2321129";"781165";"5.0"
"1700207";"781165";"50.0"
"2631846";"1240960";"46.0"
"217578";"1240960";"779.0"
"3291228";"338722";"3.0"
"2859670";"2909744";"54.0"
"2983284";"474294";"54.0"
"474294";"2983284";"11.0"
"2881847";"953112";"5.0"
"1716255";"2219449";"5.0"
"827919";"2303610";"12.0"
"2631846";"177221";"5.0"
"2631846";"2909744";"280.0"
"2631846";"2698148";"71.0"
"217578";"2698148";"107.0"
"4912044";"827919";"5.0"
"2169647";"864704";"4.0"
"864704";"2169647";"2.0"
"383311";"4370507";"26.0"
"1829794";"2878777";"12.0"
"2879449";"4813963";"2.0"
"4813963";"2879449";"2.0"
"2277026";"781165";"18.0"
"781165";"2632427";"5.0"
"338722";"2557649";"21.0"
"1797196";"2557649";"13.0"
"1797196";"338722";"6.0"
"631252";"2557649";"9.0"
"631252";"338722";"25.0"
"2557649";"338722";"19.0"
"2689629";"781165";"10.0"
"2689373";"91601";"8.0"
"2323676";"781165";"5.0"
"1998271";"2219449";"5.0"
"574565";"2877980";"7.0"
"2877992";"74857";"5.0"
"522853";"2114591";"5.0"
"2866022";"2866441";"11.0"
"827919";"2843884";"5.0"
"2866467";"2865715";"3.0"
"2870682";"2859163";"36.0"
"2851178";"338722";"17.0"
"2262332";"2998482";"151.0"
"2866491";"1484613";"28.0"
"4563705";"827919";"8.0"
"2262332";"1283544";"32.0"
"4496066";"827919";"9.0"
"384195";"2866455";"22.0"
"3271241";"4803595";"3.0"
"1624597";"4803595";"3.0"
"1860075";"348237";"1.0"
"178297";"348237";"28.0"
"2477627";"1805089";"12.0"
"2767658";"4803638";"6.0"
"4803638";"2767658";"23.0"
"1240960";"4803638";"5.0"
"1240960";"2767658";"17.0"
"2767658";"2884142";"3.0"
